23	22	18
y	x	z	ContainerCode	Container Length	Weight	Cargo	Cargo Capacity
4	18	6	1161	40	4	1	22
5	18	6	1161	40	4	1	22
8	18	6	1162	40	4	5	22
9	18	6	1162	40	4	5	22
12	18	6	1163	40	4	12	22
13	18	6	1163	40	4	12	22
16	18	6	1164	40	4	20	22
17	18	6	1164	40	4	20	22
20	18	6	1165	40	4	16	22
21	18	6	1165	40	4	16	22
0	19	6	1166	20	2	1	20
2	19	6	1167	20	2	9	20
4	19	6	1168	20	2	20	20
7	19	6	1169	40	4	8	22
8	19	6	1169	40	4	8	22
10	19	6	1170	20	2	11	20
12	19	6	1171	20	2	0	20
15	19	6	1172	40	4	10	22
16	19	6	1172	40	4	10	22
18	19	6	1173	20	2	15	20
21	19	6	1174	40	4	20	22
22	19	6	1174	40	4	20	22
1	20	6	1175	20	2	14	20
3	20	6	1176	20	2	16	20
6	20	6	1177	40	4	12	22
7	20	6	1177	40	4	12	22
10	20	6	1178	40	4	12	22
11	20	6	1178	40	4	12	22
13	20	6	1179	20	2	9	20
15	20	6	1180	20	2	16	20
18	20	6	1181	40	4	18	22
19	20	6	1181	40	4	18	22
21	20	6	1182	20	2	16	20
0	21	6	1183	20	2	17	20
2	21	6	1184	20	2	19	20
5	21	6	1185	40	4	16	22
6	21	6	1185	40	4	16	22
9	21	6	1186	40	4	7	22
10	21	6	1186	40	4	7	22
13	21	6	1187	40	4	0	22
14	21	6	1187	40	4	0	22
17	21	6	1188	40	4	21	22
18	21	6	1188	40	4	21	22
20	21	6	1189	20	2	3	20
22	21	6	1190	20	2	16	20
1	0	7	1191	20	2	18	20
4	0	7	1192	40	4	12	22
5	0	7	1192	40	4	12	22
7	0	7	1193	20	2	6	20
9	0	7	1194	20	2	14	20
11	0	7	1195	20	2	17	20
14	0	7	1196	40	4	0	22
15	0	7	1196	40	4	0	22
17	0	7	1197	20	2	13	20
19	0	7	1198	20	2	8	20
21	0	7	1199	20	2	3	20
0	1	7	1200	20	2	5	20
2	1	7	1201	20	2	1	20
5	1	7	1202	40	4	14	22
6	1	7	1202	40	4	14	22
9	1	7	1203	40	4	22	22
10	1	7	1203	40	4	22	22
13	1	7	1204	40	4	3	22
14	1	7	1204	40	4	3	22
17	1	7	1205	40	4	2	22
18	1	7	1205	40	4	2	22
21	1	7	1206	40	4	15	22
22	1	7	1206	40	4	15	22
2	2	7	1207	40	4	19	22
3	2	7	1207	40	4	19	22
5	2	7	1208	20	2	8	20
8	2	7	1209	40	4	12	22
9	2	7	1209	40	4	12	22
11	2	7	1210	20	2	19	20
13	2	7	1211	20	2	19	20
16	2	7	1212	40	4	3	22
17	2	7	1212	40	4	3	22
20	2	7	1213	40	4	5	22
21	2	7	1213	40	4	5	22
2	3	7	1214	40	4	8	22
3	3	7	1214	40	4	8	22
6	3	7	1215	40	4	5	22
7	3	7	1215	40	4	5	22
8	3	7	1216	20	2	20	20
11	3	7	1217	40	4	11	22
12	3	7	1217	40	4	11	22
14	3	7	1218	20	2	12	20
17	3	7	1219	40	4	19	22
18	3	7	1219	40	4	19	22
21	3	7	1220	40	4	18	22
22	3	7	1220	40	4	18	22
2	4	7	1221	40	4	13	22
3	4	7	1221	40	4	13	22
5	4	7	1222	20	2	10	20
7	4	7	1223	20	2	12	20
9	4	7	1224	20	2	3	20
11	4	7	1225	20	2	0	20
14	4	7	1226	40	4	2	22
15	4	7	1226	40	4	2	22
17	4	7	1227	20	2	3	20
20	4	7	1228	40	4	16	22
21	4	7	1228	40	4	16	22
2	5	7	1229	40	4	17	22
3	5	7	1229	40	4	17	22
6	5	7	1230	40	4	8	22
7	5	7	1230	40	4	8	22
10	5	7	1231	40	4	10	22
11	5	7	1231	40	4	10	22
12	5	7	1232	20	2	14	20
14	5	7	1233	20	2	13	20
17	5	7	1234	40	4	17	22
18	5	7	1234	40	4	17	22
21	5	7	1235	40	4	5	22
22	5	7	1235	40	4	5	22
2	6	7	1236	40	4	0	22
3	6	7	1236	40	4	0	22
6	6	7	1237	40	4	12	22
7	6	7	1237	40	4	12	22
9	6	7	1238	20	2	7	20
11	6	7	1239	20	2	15	20
14	6	7	1240	40	4	17	22
15	6	7	1240	40	4	17	22
18	6	7	1241	40	4	3	22
19	6	7	1241	40	4	3	22
21	6	7	1242	20	2	12	20
0	7	7	1243	20	2	11	20
3	7	7	1244	40	4	15	22
4	7	7	1244	40	4	15	22
7	7	7	1245	40	4	6	22
8	7	7	1245	40	4	6	22
11	7	7	1246	40	4	9	22
12	7	7	1246	40	4	9	22
14	7	7	1247	20	2	19	20
17	7	7	1248	40	4	16	22
18	7	7	1248	40	4	16	22
20	7	7	1249	20	2	3	20
0	8	7	1250	40	4	12	22
1	8	7	1250	40	4	12	22
3	8	7	1251	20	2	20	20
6	8	7	1252	40	4	18	22
7	8	7	1252	40	4	18	22
10	8	7	1253	40	4	20	22
11	8	7	1253	40	4	20	22
14	8	7	1254	40	4	2	22
15	8	7	1254	40	4	2	22
17	8	7	1255	20	2	6	20
19	8	7	1256	20	2	17	20
0	9	7	1257	40	4	16	22
1	9	7	1257	40	4	16	22
2	9	7	1258	20	2	11	20
5	9	7	1259	40	4	14	22
6	9	7	1259	40	4	14	22
9	9	7	1260	40	4	1	22
10	9	7	1260	40	4	1	22
12	9	7	1261	20	2	8	20
14	9	7	1262	20	2	15	20
17	9	7	1263	40	4	2	22
18	9	7	1263	40	4	2	22
20	9	7	1264	20	2	14	20
22	9	7	1265	20	2	13	20
1	10	7	1266	20	2	12	20
3	10	7	1267	20	2	8	20
5	10	7	1268	20	2	16	20
7	10	7	1269	20	2	5	20
10	10	7	1270	40	4	12	22
11	10	7	1270	40	4	12	22
13	10	7	1271	20	2	7	20
15	10	7	1272	20	2	14	20
18	10	7	1273	40	4	3	22
19	10	7	1273	40	4	3	22
21	10	7	1274	20	2	7	20
0	11	7	1275	20	2	8	20
2	11	7	1276	20	2	7	20
5	11	7	1277	40	4	3	22
6	11	7	1277	40	4	3	22
8	11	7	1278	20	2	12	20
11	11	7	1279	40	4	14	22
12	11	7	1279	40	4	14	22
14	11	7	1280	20	2	10	20
16	11	7	1281	20	2	15	20
18	11	7	1282	20	2	19	20
21	11	7	1283	40	4	9	22
22	11	7	1283	40	4	9	22
1	12	7	1284	20	2	2	20
4	12	7	1285	40	4	17	22
5	12	7	1285	40	4	17	22
7	12	7	1286	20	2	11	20
9	12	7	1287	20	2	17	20
12	12	7	1288	40	4	21	22
13	12	7	1288	40	4	21	22
15	12	7	1289	20	2	16	20
18	12	7	1290	40	4	7	22
19	12	7	1290	40	4	7	22
0	13	7	1291	40	4	16	22
1	13	7	1291	40	4	16	22
4	13	7	1292	40	4	22	22
5	13	7	1292	40	4	22	22
6	13	7	1293	20	2	1	20
8	13	7	1294	20	2	6	20
11	13	7	1295	40	4	3	22
12	13	7	1295	40	4	3	22
15	13	7	1296	40	4	10	22
16	13	7	1296	40	4	10	22
18	13	7	1297	20	2	2	20
20	13	7	1298	20	2	7	20
0	14	7	1299	40	4	9	22
1	14	7	1299	40	4	9	22
4	14	7	1300	40	4	0	22
5	14	7	1300	40	4	0	22
7	14	7	1301	20	2	20	20
9	14	7	1302	20	2	0	20
11	14	7	1303	20	2	13	20
14	14	7	1304	40	4	2	22
15	14	7	1304	40	4	2	22
18	14	7	1305	40	4	9	22
19	14	7	1305	40	4	9	22
0	15	7	1306	40	4	11	22
1	15	7	1306	40	4	11	22
4	15	7	1307	40	4	9	22
5	15	7	1307	40	4	9	22
6	15	7	1308	20	2	3	20
8	15	7	1309	20	2	8	20
10	15	7	1310	20	2	0	20
12	15	7	1311	20	2	5	20
15	15	7	1312	40	4	0	22
16	15	7	1312	40	4	0	22
18	15	7	1313	20	2	9	20
21	15	7	1314	40	4	4	22
22	15	7	1314	40	4	4	22
1	16	7	1315	20	2	7	20
3	16	7	1316	20	2	11	20
5	16	7	1317	20	2	19	20
8	16	7	1318	40	4	14	22
9	16	7	1318	40	4	14	22
12	16	7	1319	40	4	3	22
13	16	7	1319	40	4	3	22
16	16	7	1320	40	4	12	22
17	16	7	1320	40	4	12	22
19	16	7	1321	20	2	11	20
21	16	7	1322	20	2	18	20
0	17	7	1323	20	2	20	20
3	17	7	1324	40	4	15	22
4	17	7	1324	40	4	15	22
6	17	7	1325	20	2	20	20
8	17	7	1326	20	2	0	20
11	17	7	1327	40	4	20	22
12	17	7	1327	40	4	20	22
15	17	7	1328	40	4	18	22
16	17	7	1328	40	4	18	22
18	17	7	1329	20	2	4	20
21	17	7	1330	40	4	20	22
22	17	7	1330	40	4	20	22
1	18	7	1331	20	2	19	20
3	18	7	1332	20	2	13	20
6	18	7	1333	40	4	18	22
7	18	7	1333	40	4	18	22
10	18	7	1334	40	4	10	22
11	18	7	1334	40	4	10	22
14	18	7	1335	40	4	5	22
15	18	7	1335	40	4	5	22
18	18	7	1336	40	4	1	22
19	18	7	1336	40	4	1	22
0	19	7	1337	40	4	12	22
1	19	7	1337	40	4	12	22
2	19	7	1338	20	2	1	20
5	19	7	1339	40	4	4	22
6	19	7	1339	40	4	4	22
8	19	7	1340	20	2	19	20
10	19	7	1341	20	2	11	20
12	19	7	1342	20	2	7	20
14	19	7	1343	20	2	1	20
16	19	7	1344	20	2	14	20
18	19	7	1345	20	2	17	20
21	19	7	1346	40	4	11	22
22	19	7	1346	40	4	11	22
1	20	7	1347	20	2	6	20
4	20	7	1348	40	4	3	22
5	20	7	1348	40	4	3	22
7	20	7	1349	20	2	9	20
9	20	7	1350	20	2	11	20
12	20	7	1351	40	4	6	22
13	20	7	1351	40	4	6	22
16	20	7	1352	40	4	22	22
17	20	7	1352	40	4	22	22
19	20	7	1353	20	2	9	20
21	20	7	1354	20	2	19	20
0	21	7	1355	20	2	14	20
3	21	7	1356	40	4	1	22
4	21	7	1356	40	4	1	22
7	21	7	1357	40	4	6	22
8	21	7	1357	40	4	6	22
11	21	7	1358	40	4	21	22
12	21	7	1358	40	4	21	22
14	21	7	1359	20	2	5	20
17	21	7	1360	40	4	11	22
18	21	7	1360	40	4	11	22
21	21	7	1361	40	4	18	22
22	21	7	1361	40	4	18	22
2	0	8	1362	40	4	21	22
3	0	8	1362	40	4	21	22
5	0	8	1363	20	2	13	20
7	0	8	1364	20	2	2	20
10	0	8	1365	40	4	20	22
11	0	8	1365	40	4	20	22
14	0	8	1366	40	4	2	22
15	0	8	1366	40	4	2	22
17	0	8	1367	20	2	8	20
19	0	8	1368	20	2	18	20
0	1	8	1369	40	4	12	22
1	1	8	1369	40	4	12	22
2	1	8	1370	20	2	19	20
4	1	8	1371	20	2	19	20
6	1	8	1372	20	2	2	20
9	1	8	1373	40	4	7	22
10	1	8	1373	40	4	7	22
12	1	8	1374	20	2	11	20
14	1	8	1375	20	2	17	20
16	1	8	1376	20	2	9	20
18	1	8	1377	20	2	7	20
21	1	8	1378	40	4	20	22
22	1	8	1378	40	4	20	22
2	2	8	1379	40	4	18	22
3	2	8	1379	40	4	18	22
5	2	8	1380	20	2	10	20
8	2	8	1381	40	4	2	22
9	2	8	1381	40	4	2	22
11	2	8	1382	20	2	8	20
14	2	8	1383	40	4	10	22
15	2	8	1383	40	4	10	22
18	2	8	1384	40	4	13	22
19	2	8	1384	40	4	13	22
21	2	8	1385	20	2	19	20
2	3	8	1386	40	4	19	22
3	3	8	1386	40	4	19	22
4	3	8	1387	20	2	18	20
6	3	8	1388	20	2	19	20
9	3	8	1389	40	4	21	22
10	3	8	1389	40	4	21	22
13	3	8	1390	40	4	9	22
14	3	8	1390	40	4	9	22
16	3	8	1391	20	2	11	20
19	3	8	1392	40	4	9	22
20	3	8	1392	40	4	9	22
0	4	8	1393	40	4	7	22
1	4	8	1393	40	4	7	22
3	4	8	1394	20	2	10	20
6	4	8	1395	40	4	15	22
7	4	8	1395	40	4	15	22
10	4	8	1396	40	4	6	22
11	4	8	1396	40	4	6	22
13	4	8	1397	20	2	14	20
15	4	8	1398	20	2	18	20
17	4	8	1399	20	2	7	20
19	4	8	1400	20	2	4	20
0	5	8	1401	40	4	2	22
1	5	8	1401	40	4	2	22
2	5	8	1402	20	2	8	20
4	5	8	1403	20	2	11	20
7	5	8	1404	40	4	11	22
8	5	8	1404	40	4	11	22
11	5	8	1405	40	4	12	22
12	5	8	1405	40	4	12	22
15	5	8	1406	40	4	12	22
16	5	8	1406	40	4	12	22
18	5	8	1407	20	2	0	20
21	5	8	1408	40	4	17	22
22	5	8	1408	40	4	17	22
2	6	8	1409	40	4	4	22
3	6	8	1409	40	4	4	22
5	6	8	1410	20	2	10	20
7	6	8	1411	20	2	14	20
9	6	8	1412	20	2	6	20
11	6	8	1413	20	2	19	20
14	6	8	1414	40	4	19	22
15	6	8	1414	40	4	19	22
17	6	8	1415	20	2	8	20
19	6	8	1416	20	2	12	20
21	6	8	1417	20	2	4	20
2	7	8	1418	40	4	4	22
3	7	8	1418	40	4	4	22
6	7	8	1419	40	4	19	22
7	7	8	1419	40	4	19	22
8	7	8	1420	20	2	6	20
10	7	8	1421	20	2	16	20
13	7	8	1422	40	4	22	22
14	7	8	1422	40	4	22	22
16	7	8	1423	20	2	13	20
18	7	8	1424	20	2	15	20
20	7	8	1425	20	2	19	20
0	8	8	1426	40	4	17	22
1	8	8	1426	40	4	17	22
4	8	8	1427	40	4	20	22
5	8	8	1427	40	4	20	22
7	8	8	1428	20	2	8	20
10	8	8	1429	40	4	15	22
11	8	8	1429	40	4	15	22
14	8	8	1430	40	4	16	22
15	8	8	1430	40	4	16	22
17	8	8	1431	20	2	8	20
20	8	8	1432	40	4	14	22
21	8	8	1432	40	4	14	22
2	9	8	1433	40	4	10	22
3	9	8	1433	40	4	10	22
4	9	8	1434	20	2	7	20
6	9	8	1435	20	2	4	20
8	9	8	1436	20	2	13	20
10	9	8	1437	20	2	5	20
13	9	8	1438	40	4	4	22
14	9	8	1438	40	4	4	22
16	9	8	1439	20	2	4	20
19	9	8	1440	40	4	0	22
20	9	8	1440	40	4	0	22
22	9	8	1441	20	2	7	20
2	10	8	1442	40	4	2	22
3	10	8	1442	40	4	2	22
6	10	8	1443	40	4	10	22
7	10	8	1443	40	4	10	22
10	10	8	1444	40	4	10	22
11	10	8	1444	40	4	10	22
14	10	8	1445	40	4	0	22
15	10	8	1445	40	4	0	22
18	10	8	1446	40	4	17	22
19	10	8	1446	40	4	17	22
0	11	8	1447	40	4	3	22
1	11	8	1447	40	4	3	22
4	11	8	1448	40	4	10	22
5	11	8	1448	40	4	10	22
6	11	8	1449	20	2	4	20
9	11	8	1450	40	4	10	22
10	11	8	1450	40	4	10	22
13	11	8	1451	40	4	20	22
14	11	8	1451	40	4	20	22
16	11	8	1452	20	2	14	20
19	11	8	1453	40	4	15	22
20	11	8	1453	40	4	15	22
22	11	8	1454	20	2	9	20
1	12	8	1455	20	2	15	20
4	12	8	1456	40	4	6	22
5	12	8	1456	40	4	6	22
7	12	8	1457	20	2	3	20
10	12	8	1458	40	4	22	22
11	12	8	1458	40	4	22	22
13	12	8	1459	20	2	6	20
15	12	8	1460	20	2	0	20
17	12	8	1461	20	2	6	20
19	12	8	1462	20	2	14	20
0	13	8	1463	40	4	12	22
1	13	8	1463	40	4	12	22
2	13	8	1464	20	2	15	20
5	13	8	1465	40	4	5	22
6	13	8	1465	40	4	5	22
9	13	8	1466	40	4	17	22
10	13	8	1466	40	4	17	22
12	13	8	1467	20	2	20	20
14	13	8	1468	20	2	12	20
16	13	8	1469	20	2	10	20
18	13	8	1470	20	2	1	20
20	13	8	1471	20	2	14	20
22	13	8	1472	20	2	12	20
2	14	8	1473	40	4	3	22
3	14	8	1473	40	4	3	22
6	14	8	1474	40	4	6	22
7	14	8	1474	40	4	6	22
10	14	8	1475	40	4	15	22
11	14	8	1475	40	4	15	22
14	14	8	1476	40	4	17	22
15	14	8	1476	40	4	17	22
17	14	8	1477	20	2	1	20
20	14	8	1478	40	4	11	22
21	14	8	1478	40	4	11	22
0	15	8	1479	20	2	20	20
3	15	8	1480	40	4	0	22
4	15	8	1480	40	4	0	22
6	15	8	1481	20	2	14	20
9	15	8	1482	40	4	12	22
10	15	8	1482	40	4	12	22
13	15	8	1483	40	4	11	22
14	15	8	1483	40	4	11	22
16	15	8	1484	20	2	10	20
18	15	8	1485	20	2	9	20
21	15	8	1486	40	4	6	22
22	15	8	1486	40	4	6	22
2	16	8	1487	40	4	13	22
3	16	8	1487	40	4	13	22
6	16	8	1488	40	4	21	22
7	16	8	1488	40	4	21	22
9	16	8	1489	20	2	20	20
12	16	8	1490	40	4	0	22
13	16	8	1490	40	4	0	22
16	16	8	1491	40	4	11	22
17	16	8	1491	40	4	11	22
20	16	8	1492	40	4	11	22
21	16	8	1492	40	4	11	22
0	17	8	1493	20	2	12	20
3	17	8	1494	40	4	12	22
4	17	8	1494	40	4	12	22
7	17	8	1495	40	4	12	22
8	17	8	1495	40	4	12	22
11	17	8	1496	40	4	17	22
12	17	8	1496	40	4	17	22
15	17	8	1497	40	4	22	22
16	17	8	1497	40	4	22	22
18	17	8	1498	20	2	11	20
20	17	8	1499	20	2	17	20
0	18	8	1500	40	4	14	22
1	18	8	1500	40	4	14	22
4	18	8	1501	40	4	14	22
5	18	8	1501	40	4	14	22
7	18	8	1502	20	2	0	20
9	18	8	1503	20	2	1	20
11	18	8	1504	20	2	9	20
13	18	8	1505	20	2	8	20
16	18	8	1506	40	4	7	22
17	18	8	1506	40	4	7	22
20	18	8	1507	40	4	17	22
21	18	8	1507	40	4	17	22
0	19	8	1508	20	2	8	20
2	19	8	1509	20	2	12	20
5	19	8	1510	40	4	4	22
6	19	8	1510	40	4	4	22
9	19	8	1511	40	4	1	22
10	19	8	1511	40	4	1	22
13	19	8	1512	40	4	15	22
14	19	8	1512	40	4	15	22
16	19	8	1513	20	2	5	20
19	19	8	1514	40	4	11	22
20	19	8	1514	40	4	11	22
0	20	8	1515	40	4	21	22
1	20	8	1515	40	4	21	22
3	20	8	1516	20	2	9	20
5	20	8	1517	20	2	17	20
8	20	8	1518	40	4	17	22
9	20	8	1518	40	4	17	22
12	20	8	1519	40	4	4	22
13	20	8	1519	40	4	4	22
16	20	8	1520	40	4	10	22
17	20	8	1520	40	4	10	22
20	20	8	1521	40	4	13	22
21	20	8	1521	40	4	13	22
2	21	8	1522	40	4	15	22
3	21	8	1522	40	4	15	22
6	21	8	1523	40	4	14	22
7	21	8	1523	40	4	14	22
8	21	8	1524	20	2	13	20
10	21	8	1525	20	2	1	20
13	21	8	1526	40	4	0	22
14	21	8	1526	40	4	0	22
17	21	8	1527	40	4	0	22
18	21	8	1527	40	4	0	22
20	21	8	1528	20	2	6	20
22	21	8	1529	20	2	11	20
1	0	9	1530	20	2	11	20
4	0	9	1531	40	4	14	22
5	0	9	1531	40	4	14	22
8	0	9	1532	40	4	17	22
9	0	9	1532	40	4	17	22
11	0	9	1533	20	2	0	20
13	0	9	1534	20	2	13	20
16	0	9	1535	40	4	14	22
17	0	9	1535	40	4	14	22
20	0	9	1536	40	4	8	22
21	0	9	1536	40	4	8	22
2	1	9	1537	40	4	17	22
3	1	9	1537	40	4	17	22
6	1	9	1538	40	4	5	22
7	1	9	1538	40	4	5	22
8	1	9	1539	20	2	13	20
10	1	9	1540	20	2	13	20
13	1	9	1541	40	4	6	22
14	1	9	1541	40	4	6	22
17	1	9	1542	40	4	18	22
18	1	9	1542	40	4	18	22
21	1	9	1543	40	4	22	22
22	1	9	1543	40	4	22	22
2	2	9	1544	40	4	16	22
3	2	9	1544	40	4	16	22
6	2	9	1545	40	4	15	22
7	2	9	1545	40	4	15	22
9	2	9	1546	20	2	8	20
11	2	9	1547	20	2	14	20
14	2	9	1548	40	4	10	22
15	2	9	1548	40	4	10	22
18	2	9	1549	40	4	16	22
19	2	9	1549	40	4	16	22
21	2	9	1550	20	2	7	20
2	3	9	1551	40	4	14	22
3	3	9	1551	40	4	14	22
4	3	9	1552	20	2	18	20
6	3	9	1553	20	2	7	20
9	3	9	1554	40	4	3	22
10	3	9	1554	40	4	3	22
13	3	9	1555	40	4	1	22
14	3	9	1555	40	4	1	22
16	3	9	1556	20	2	19	20
18	3	9	1557	20	2	3	20
21	3	9	1558	40	4	7	22
22	3	9	1558	40	4	7	22
2	4	9	1559	40	4	6	22
3	4	9	1559	40	4	6	22
6	4	9	1560	40	4	18	22
7	4	9	1560	40	4	18	22
9	4	9	1561	20	2	13	20
11	4	9	1562	20	2	14	20
13	4	9	1563	20	2	13	20
16	4	9	1564	40	4	14	22
17	4	9	1564	40	4	14	22
20	4	9	1565	40	4	13	22
21	4	9	1565	40	4	13	22
2	5	9	1566	40	4	17	22
3	5	9	1566	40	4	17	22
4	5	9	1567	20	2	14	20
6	5	9	1568	20	2	9	20
8	5	9	1569	20	2	15	20
10	5	9	1570	20	2	6	20
12	5	9	1571	20	2	15	20
14	5	9	1572	20	2	19	20
17	5	9	1573	40	4	12	22
18	5	9	1573	40	4	12	22
21	5	9	1574	40	4	20	22
22	5	9	1574	40	4	20	22
2	6	9	1575	40	4	10	22
3	6	9	1575	40	4	10	22
6	6	9	1576	40	4	11	22
7	6	9	1576	40	4	11	22
9	6	9	1577	20	2	2	20
11	6	9	1578	20	2	7	20
14	6	9	1579	40	4	8	22
15	6	9	1579	40	4	8	22
18	6	9	1580	40	4	19	22
19	6	9	1580	40	4	19	22
21	6	9	1581	20	2	0	20
0	7	9	1582	20	2	3	20
3	7	9	1583	40	4	18	22
4	7	9	1583	40	4	18	22
6	7	9	1584	20	2	15	20
8	7	9	1585	20	2	16	20
11	7	9	1586	40	4	20	22
12	7	9	1586	40	4	20	22
14	7	9	1587	20	2	18	20
16	7	9	1588	20	2	9	20
18	7	9	1589	20	2	14	20
21	7	9	1590	40	4	5	22
22	7	9	1590	40	4	5	22
2	8	9	1591	40	4	7	22
3	8	9	1591	40	4	7	22
5	8	9	1592	20	2	19	20
8	8	9	1593	40	4	22	22
9	8	9	1593	40	4	22	22
11	8	9	1594	20	2	4	20
13	8	9	1595	20	2	20	20
15	8	9	1596	20	2	3	20
18	8	9	1597	40	4	4	22
19	8	9	1597	40	4	4	22
0	9	9	1598	40	4	12	22
1	9	9	1598	40	4	12	22
4	9	9	1599	40	4	18	22
5	9	9	1599	40	4	18	22
8	9	9	1600	40	4	10	22
9	9	9	1600	40	4	10	22
12	9	9	1601	40	4	18	22
13	9	9	1601	40	4	18	22
14	9	9	1602	20	2	6	20
16	9	9	1603	20	2	10	20
19	9	9	1604	40	4	11	22
20	9	9	1604	40	4	11	22
22	9	9	1605	20	2	18	20
1	10	9	1606	20	2	16	20
4	10	9	1607	40	4	4	22
5	10	9	1607	40	4	4	22
8	10	9	1608	40	4	13	22
9	10	9	1608	40	4	13	22
11	10	9	1609	20	2	6	20
13	10	9	1610	20	2	0	20
16	10	9	1611	40	4	21	22
17	10	9	1611	40	4	21	22
20	10	9	1612	40	4	16	22
21	10	9	1612	40	4	16	22
2	11	9	1613	40	4	2	22
3	11	9	1613	40	4	2	22
6	11	9	1614	40	4	7	22
7	11	9	1614	40	4	7	22
10	11	9	1615	40	4	13	22
11	11	9	1615	40	4	13	22
12	11	9	1616	20	2	16	20
14	11	9	1617	20	2	4	20
17	11	9	1618	40	4	11	22
18	11	9	1618	40	4	11	22
20	11	9	1619	20	2	7	20
0	12	9	1620	40	4	2	22
1	12	9	1620	40	4	2	22
3	12	9	1621	20	2	20	20
6	12	9	1622	40	4	11	22
7	12	9	1622	40	4	11	22
10	12	9	1623	40	4	4	22
11	12	9	1623	40	4	4	22
13	12	9	1624	20	2	0	20
15	12	9	1625	20	2	3	20
17	12	9	1626	20	2	19	20
19	12	9	1627	20	2	6	20
0	13	9	1628	40	4	20	22
1	13	9	1628	40	4	20	22
2	13	9	1629	20	2	19	20
4	13	9	1630	20	2	18	20
6	13	9	1631	20	2	17	20
8	13	9	1632	20	2	12	20
10	13	9	1633	20	2	17	20
12	13	9	1634	20	2	14	20
14	13	9	1635	20	2	6	20
16	13	9	1636	20	2	11	20
18	13	9	1637	20	2	5	20
21	13	9	1638	40	4	7	22
22	13	9	1638	40	4	7	22
1	14	9	1639	20	2	15	20
3	14	9	1640	20	2	8	20
6	14	9	1641	40	4	22	22
7	14	9	1641	40	4	22	22
10	14	9	1642	40	4	3	22
11	14	9	1642	40	4	3	22
13	14	9	1643	20	2	10	20
15	14	9	1644	20	2	18	20
17	14	9	1645	20	2	19	20
20	14	9	1646	40	4	3	22
21	14	9	1646	40	4	3	22
0	15	9	1647	20	2	1	20
3	15	9	1648	40	4	3	22
4	15	9	1648	40	4	3	22
7	15	9	1649	40	4	15	22
8	15	9	1649	40	4	15	22
11	15	9	1650	40	4	22	22
12	15	9	1650	40	4	22	22
15	15	9	1651	40	4	0	22
16	15	9	1651	40	4	0	22
18	15	9	1652	20	2	5	20
20	15	9	1653	20	2	14	20
0	16	9	1654	40	4	16	22
1	16	9	1654	40	4	16	22
4	16	9	1655	40	4	15	22
5	16	9	1655	40	4	15	22
8	16	9	1656	40	4	14	22
9	16	9	1656	40	4	14	22
11	16	9	1657	20	2	8	20
13	16	9	1658	20	2	19	20
15	16	9	1659	20	2	9	20
17	16	9	1660	20	2	18	20
20	16	9	1661	40	4	6	22
21	16	9	1661	40	4	6	22
2	17	9	1662	40	4	11	22
3	17	9	1662	40	4	11	22
4	17	9	1663	20	2	5	20
7	17	9	1664	40	4	20	22
8	17	9	1664	40	4	20	22
10	17	9	1665	20	2	0	20
12	17	9	1666	20	2	2	20
15	17	9	1667	40	4	14	22
16	17	9	1667	40	4	14	22
18	17	9	1668	20	2	6	20
20	17	9	1669	20	2	17	20
22	17	9	1670	20	2	14	20
1	18	9	1671	20	2	14	20
4	18	9	1672	40	4	20	22
5	18	9	1672	40	4	20	22
8	18	9	1673	40	4	22	22
9	18	9	1673	40	4	22	22
11	18	9	1674	20	2	3	20
14	18	9	1675	40	4	21	22
15	18	9	1675	40	4	21	22
17	18	9	1676	20	2	19	20
20	18	9	1677	40	4	16	22
21	18	9	1677	40	4	16	22
2	19	9	1678	40	4	1	22
3	19	9	1678	40	4	1	22
6	19	9	1679	40	4	21	22
7	19	9	1679	40	4	21	22
10	19	9	1680	40	4	10	22
11	19	9	1680	40	4	10	22
14	19	9	1681	40	4	8	22
15	19	9	1681	40	4	8	22
18	19	9	1682	40	4	9	22
19	19	9	1682	40	4	9	22
20	19	9	1683	20	2	10	20
0	20	9	1684	40	4	21	22
1	20	9	1684	40	4	21	22
4	20	9	1685	40	4	13	22
5	20	9	1685	40	4	13	22
7	20	9	1686	20	2	13	20
9	20	9	1687	20	2	2	20
11	20	9	1688	20	2	7	20
14	20	9	1689	40	4	15	22
15	20	9	1689	40	4	15	22
17	20	9	1690	20	2	16	20
20	20	9	1691	40	4	21	22
21	20	9	1691	40	4	21	22
0	21	9	1692	20	2	14	20
2	21	9	1693	20	2	20	20
4	21	9	1694	20	2	8	20
6	21	9	1695	20	2	14	20
8	21	9	1696	20	2	9	20
10	21	9	1697	20	2	18	20
13	21	9	1698	40	4	2	22
14	21	9	1698	40	4	2	22
17	21	9	1699	40	4	4	22
18	21	9	1699	40	4	4	22
20	21	9	1700	20	2	9	20
22	21	9	1701	20	2	17	20
2	0	10	1702	40	4	22	22
3	0	10	1702	40	4	22	22
6	0	10	1703	40	4	7	22
7	0	10	1703	40	4	7	22
10	0	10	1704	40	4	22	22
11	0	10	1704	40	4	22	22
13	0	10	1705	20	2	4	20
16	0	10	1706	40	4	2	22
17	0	10	1706	40	4	2	22
19	0	10	1707	20	2	1	20
21	0	10	1708	20	2	6	20
2	1	10	1709	40	4	0	22
3	1	10	1709	40	4	0	22
4	1	10	1710	20	2	12	20
7	1	10	1711	40	4	5	22
8	1	10	1711	40	4	5	22
10	1	10	1712	20	2	5	20
