23	22	18
y	x	z	ContainerCode	Container Length	Weight	Cargo	Cargo Capacity
3	17	8	2983	40	4	14	22
4	17	8	2984	40	4	13	22
5	17	8	2984	40	4	13	22
6	17	8	2985	20	2	1	20
7	17	8	2986	20	2	12	20
8	17	8	2987	20	2	14	20
9	17	8	2988	40	4	13	22
10	17	8	2988	40	4	13	22
11	17	8	2989	20	2	2	20
12	17	8	2990	40	4	6	22
13	17	8	2990	40	4	6	22
14	17	8	2991	40	4	1	22
15	17	8	2991	40	4	1	22
16	17	8	2992	40	4	11	22
17	17	8	2992	40	4	11	22
18	17	8	2993	20	2	17	20
19	17	8	2994	40	4	19	22
20	17	8	2994	40	4	19	22
21	17	8	2995	20	2	14	20
22	17	8	2996	20	2	20	20
0	18	8	2997	20	2	6	20
1	18	8	2998	40	4	8	22
2	18	8	2998	40	4	8	22
3	18	8	2999	40	4	2	22
4	18	8	2999	40	4	2	22
5	18	8	3000	20	2	5	20
6	18	8	3001	20	2	2	20
7	18	8	3002	20	2	15	20
8	18	8	3003	20	2	5	20
9	18	8	3004	40	4	5	22
10	18	8	3004	40	4	5	22
11	18	8	3005	20	2	17	20
12	18	8	3006	20	2	7	20
13	18	8	3007	40	4	1	22
14	18	8	3007	40	4	1	22
15	18	8	3008	20	2	2	20
16	18	8	3009	20	2	3	20
17	18	8	3010	40	4	14	22
18	18	8	3010	40	4	14	22
19	18	8	3011	40	4	17	22
20	18	8	3011	40	4	17	22
21	18	8	3012	40	4	4	22
22	18	8	3012	40	4	4	22
0	19	8	3013	20	2	15	20
1	19	8	3014	40	4	12	22
2	19	8	3014	40	4	12	22
3	19	8	3015	20	2	11	20
4	19	8	3016	20	2	16	20
5	19	8	3017	20	2	13	20
6	19	8	3018	20	2	17	20
7	19	8	3019	20	2	0	20
8	19	8	3020	40	4	22	22
9	19	8	3020	40	4	22	22
10	19	8	3021	20	2	7	20
11	19	8	3022	20	2	7	20
12	19	8	3023	40	4	4	22
13	19	8	3023	40	4	4	22
14	19	8	3024	20	2	16	20
15	19	8	3025	40	4	13	22
16	19	8	3025	40	4	13	22
17	19	8	3026	40	4	20	22
18	19	8	3026	40	4	20	22
19	19	8	3027	40	4	16	22
20	19	8	3027	40	4	16	22
21	19	8	3028	40	4	13	22
22	19	8	3028	40	4	13	22
0	20	8	3029	20	2	12	20
1	20	8	3030	20	2	20	20
2	20	8	3031	20	2	18	20
3	20	8	3032	40	4	2	22
4	20	8	3032	40	4	2	22
5	20	8	3033	20	2	20	20
6	20	8	3034	20	2	5	20
7	20	8	3035	40	4	8	22
8	20	8	3035	40	4	8	22
9	20	8	3036	40	4	20	22
10	20	8	3036	40	4	20	22
11	20	8	3037	20	2	17	20
12	20	8	3038	20	2	11	20
13	20	8	3039	40	4	22	22
14	20	8	3039	40	4	22	22
15	20	8	3040	40	4	16	22
16	20	8	3040	40	4	16	22
17	20	8	3041	20	2	12	20
18	20	8	3042	40	4	0	22
19	20	8	3042	40	4	0	22
20	20	8	3043	20	2	18	20
21	20	8	3044	20	2	5	20
22	20	8	3046	20	2	16	20
0	21	8	3045	40	4	3	22
1	21	8	3045	40	4	3	22
2	21	8	3047	20	2	16	20
3	21	8	3048	20	2	0	20
4	21	8	3049	40	4	10	22
5	21	8	3049	40	4	10	22
6	21	8	3050	20	2	16	20
7	21	8	3051	40	4	16	22
8	21	8	3051	40	4	16	22
9	21	8	3052	20	2	18	20
10	21	8	3053	40	4	15	22
11	21	8	3053	40	4	15	22
12	21	8	3054	40	4	22	22
13	21	8	3054	40	4	22	22
14	21	8	3055	40	4	13	22
15	21	8	3055	40	4	13	22
16	21	8	3056	20	2	20	20
17	21	8	3057	20	2	17	20
18	21	8	3058	20	2	2	20
19	21	8	3059	20	2	13	20
20	21	8	3060	20	2	1	20
21	21	8	3061	40	4	13	22
22	21	8	3061	40	4	13	22
0	0	9	3062	20	2	18	20
1	0	9	3063	20	2	13	20
2	0	9	3064	20	2	5	20
3	0	9	3065	40	4	7	22
4	0	9	3065	40	4	7	22
5	0	9	3066	20	2	0	20
6	0	9	3067	20	2	18	20
7	0	9	3068	40	4	20	22
8	0	9	3068	40	4	20	22
9	0	9	3069	20	2	7	20
10	0	9	3070	40	4	7	22
11	0	9	3070	40	4	7	22
12	0	9	3071	20	2	5	20
13	0	9	3072	40	4	12	22
14	0	9	3072	40	4	12	22
15	0	9	3073	20	2	13	20
16	0	9	3074	40	4	3	22
17	0	9	3074	40	4	3	22
18	0	9	3075	40	4	18	22
19	0	9	3075	40	4	18	22
20	0	9	3076	40	4	17	22
21	0	9	3076	40	4	17	22
22	0	9	3081	20	2	11	20
0	1	9	3077	40	4	12	22
1	1	9	3077	40	4	12	22
2	1	9	3078	40	4	18	22
3	1	9	3078	40	4	18	22
4	1	9	3079	40	4	9	22
5	1	9	3079	40	4	9	22
6	1	9	3080	40	4	10	22
7	1	9	3080	40	4	10	22
8	1	9	3082	20	2	18	20
9	1	9	3083	40	4	17	22
10	1	9	3083	40	4	17	22
11	1	9	3084	20	2	20	20
12	1	9	3085	40	4	9	22
13	1	9	3085	40	4	9	22
14	1	9	3086	40	4	21	22
15	1	9	3086	40	4	21	22
16	1	9	3087	20	2	5	20
17	1	9	3088	20	2	4	20
18	1	9	3089	40	4	18	22
19	1	9	3089	40	4	18	22
20	1	9	3090	20	2	5	20
21	1	9	3091	20	2	10	20
22	1	9	3092	20	2	17	20
0	2	9	3093	40	4	22	22
1	2	9	3093	40	4	22	22
2	2	9	3094	40	4	20	22
3	2	9	3094	40	4	20	22
4	2	9	3095	20	2	18	20
5	2	9	3096	40	4	5	22
6	2	9	3096	40	4	5	22
7	2	9	3097	20	2	12	20
8	2	9	3098	20	2	2	20
9	2	9	3099	40	4	1	22
10	2	9	3099	40	4	1	22
11	2	9	3100	40	4	1	22
12	2	9	3100	40	4	1	22
13	2	9	3101	40	4	9	22
14	2	9	3101	40	4	9	22
15	2	9	3102	20	2	10	20
16	2	9	3103	40	4	16	22
17	2	9	3103	40	4	16	22
18	2	9	3104	40	4	20	22
19	2	9	3104	40	4	20	22
20	2	9	3105	20	2	14	20
21	2	9	3106	40	4	11	22
22	2	9	3106	40	4	11	22
0	3	9	3107	20	2	20	20
1	3	9	3108	20	2	12	20
2	3	9	3109	40	4	10	22
3	3	9	3109	40	4	10	22
4	3	9	3110	40	4	1	22
5	3	9	3110	40	4	1	22
6	3	9	3111	20	2	18	20
7	3	9	3112	20	2	0	20
8	3	9	3113	20	2	9	20
9	3	9	3114	40	4	6	22
10	3	9	3114	40	4	6	22
11	3	9	3115	40	4	22	22
12	3	9	3115	40	4	22	22
13	3	9	3116	40	4	5	22
14	3	9	3116	40	4	5	22
15	3	9	3117	40	4	0	22
16	3	9	3117	40	4	0	22
17	3	9	3118	20	2	12	20
18	3	9	3119	20	2	3	20
19	3	9	3120	40	4	10	22
20	3	9	3120	40	4	10	22
21	3	9	3121	20	2	15	20
22	3	9	3122	20	2	16	20
0	4	9	3123	20	2	12	20
1	4	9	3124	40	4	17	22
2	4	9	3124	40	4	17	22
3	4	9	3125	40	4	9	22
4	4	9	3125	40	4	9	22
5	4	9	3126	20	2	0	20
6	4	9	3127	40	4	17	22
7	4	9	3127	40	4	17	22
8	4	9	3128	20	2	1	20
9	4	9	3129	20	2	5	20
10	4	9	3130	20	2	19	20
11	4	9	3131	40	4	16	22
12	4	9	3131	40	4	16	22
13	4	9	3132	40	4	16	22
14	4	9	3132	40	4	16	22
15	4	9	3133	20	2	9	20
16	4	9	3134	20	2	11	20
17	4	9	3135	20	2	9	20
18	4	9	3136	20	2	4	20
19	4	9	3137	20	2	4	20
20	4	9	3138	20	2	1	20
21	4	9	3139	40	4	18	22
22	4	9	3139	40	4	18	22
0	5	9	3140	40	4	8	22
1	5	9	3140	40	4	8	22
2	5	9	3141	40	4	11	22
3	5	9	3141	40	4	11	22
4	5	9	3142	40	4	21	22
5	5	9	3142	40	4	21	22
6	5	9	3143	20	2	4	20
7	5	9	3144	40	4	1	22
8	5	9	3144	40	4	1	22
9	5	9	3145	20	2	10	20
10	5	9	3146	40	4	18	22
11	5	9	3146	40	4	18	22
12	5	9	3147	20	2	2	20
13	5	9	3148	40	4	17	22
14	5	9	3148	40	4	17	22
15	5	9	3149	20	2	14	20
16	5	9	3150	20	2	18	20
17	5	9	3151	20	2	2	20
18	5	9	3152	20	2	17	20
19	5	9	3153	40	4	5	22
20	5	9	3153	40	4	5	22
21	5	9	3154	40	4	4	22
22	5	9	3154	40	4	4	22
0	6	9	3155	40	4	2	22
1	6	9	3155	40	4	2	22
2	6	9	3156	20	2	9	20
3	6	9	3157	40	4	21	22
4	6	9	3157	40	4	21	22
5	6	9	3158	40	4	6	22
6	6	9	3158	40	4	6	22
7	6	9	3159	40	4	11	22
8	6	9	3159	40	4	11	22
9	6	9	3160	40	4	22	22
10	6	9	3160	40	4	22	22
11	6	9	3161	20	2	13	20
12	6	9	3162	20	2	16	20
13	6	9	3163	20	2	0	20
14	6	9	3164	40	4	17	22
15	6	9	3164	40	4	17	22
16	6	9	3165	20	2	3	20
17	6	9	3166	40	4	22	22
18	6	9	3166	40	4	22	22
19	6	9	3167	40	4	13	22
20	6	9	3167	40	4	13	22
21	6	9	3168	20	2	17	20
22	6	9	3169	20	2	18	20
0	7	9	3170	40	4	20	22
1	7	9	3170	40	4	20	22
2	7	9	3171	20	2	5	20
3	7	9	3172	40	4	6	22
4	7	9	3172	40	4	6	22
5	7	9	3173	20	2	7	20
6	7	9	3174	20	2	16	20
7	7	9	3175	20	2	18	20
8	7	9	3176	20	2	19	20
9	7	9	3177	40	4	16	22
10	7	9	3177	40	4	16	22
11	7	9	3178	20	2	10	20
12	7	9	3179	40	4	18	22
13	7	9	3179	40	4	18	22
14	7	9	3180	40	4	2	22
15	7	9	3180	40	4	2	22
16	7	9	3181	20	2	2	20
17	7	9	3182	20	2	3	20
18	7	9	3183	40	4	17	22
19	7	9	3183	40	4	17	22
20	7	9	3184	20	2	10	20
21	7	9	3185	20	2	18	20
22	7	9	3186	20	2	14	20
0	8	9	3187	20	2	14	20
1	8	9	3188	40	4	9	22
2	8	9	3188	40	4	9	22
3	8	9	3189	40	4	18	22
4	8	9	3189	40	4	18	22
5	8	9	3190	20	2	3	20
6	8	9	3191	20	2	8	20
7	8	9	3192	20	2	8	20
8	8	9	3193	40	4	19	22
9	8	9	3193	40	4	19	22
10	8	9	3194	40	4	12	22
11	8	9	3194	40	4	12	22
12	8	9	3195	40	4	9	22
13	8	9	3195	40	4	9	22
14	8	9	3196	40	4	0	22
15	8	9	3196	40	4	0	22
16	8	9	3197	40	4	0	22
17	8	9	3197	40	4	0	22
18	8	9	3198	40	4	9	22
19	8	9	3198	40	4	9	22
20	8	9	3199	40	4	8	22
21	8	9	3199	40	4	8	22
22	8	9	3201	20	2	12	20
0	9	9	3200	40	4	9	22
1	9	9	3200	40	4	9	22
2	9	9	3202	20	2	10	20
3	9	9	3203	20	2	10	20
4	9	9	3204	40	4	4	22
5	9	9	3204	40	4	4	22
6	9	9	3205	20	2	14	20
7	9	9	3206	20	2	3	20
8	9	9	3207	40	4	11	22
9	9	9	3207	40	4	11	22
10	9	9	3208	20	2	8	20
11	9	9	3209	20	2	1	20
12	9	9	3210	40	4	18	22
13	9	9	3210	40	4	18	22
14	9	9	3211	40	4	6	22
15	9	9	3211	40	4	6	22
16	9	9	3212	40	4	4	22
17	9	9	3212	40	4	4	22
18	9	9	3213	20	2	1	20
19	9	9	3214	40	4	5	22
20	9	9	3214	40	4	5	22
21	9	9	3215	20	2	19	20
22	9	9	3218	20	2	0	20
0	10	9	3216	40	4	16	22
1	10	9	3216	40	4	16	22
2	10	9	3217	40	4	19	22
3	10	9	3217	40	4	19	22
4	10	9	3219	20	2	14	20
5	10	9	3220	20	2	6	20
6	10	9	3221	20	2	16	20
7	10	9	3222	40	4	10	22
8	10	9	3222	40	4	10	22
9	10	9	3223	40	4	20	22
10	10	9	3223	40	4	20	22
11	10	9	3224	20	2	17	20
12	10	9	3225	40	4	10	22
13	10	9	3225	40	4	10	22
14	10	9	3226	40	4	19	22
15	10	9	3226	40	4	19	22
16	10	9	3227	20	2	0	20
17	10	9	3228	40	4	3	22
18	10	9	3228	40	4	3	22
19	10	9	3229	20	2	4	20
20	10	9	3230	40	4	15	22
21	10	9	3230	40	4	15	22
22	10	9	3231	20	2	6	20
0	11	9	3232	40	4	21	22
1	11	9	3232	40	4	21	22
2	11	9	3233	40	4	14	22
3	11	9	3233	40	4	14	22
4	11	9	3234	20	2	16	20
5	11	9	3235	40	4	3	22
6	11	9	3235	40	4	3	22
7	11	9	3236	20	2	20	20
8	11	9	3237	40	4	0	22
9	11	9	3237	40	4	0	22
10	11	9	3238	20	2	6	20
11	11	9	3239	20	2	8	20
12	11	9	3240	20	2	20	20
13	11	9	3241	40	4	19	22
14	11	9	3241	40	4	19	22
15	11	9	3242	40	4	13	22
16	11	9	3242	40	4	13	22
17	11	9	3243	20	2	14	20
18	11	9	3244	40	4	12	22
19	11	9	3244	40	4	12	22
20	11	9	3245	20	2	14	20
21	11	9	3246	40	4	13	22
22	11	9	3246	40	4	13	22
0	12	9	3247	40	4	4	22
1	12	9	3247	40	4	4	22
2	12	9	3248	40	4	16	22
3	12	9	3248	40	4	16	22
4	12	9	3249	20	2	7	20
5	12	9	3250	40	4	8	22
6	12	9	3250	40	4	8	22
7	12	9	3251	40	4	4	22
8	12	9	3251	40	4	4	22
9	12	9	3252	20	2	2	20
10	12	9	3253	20	2	3	20
11	12	9	3254	40	4	17	22
12	12	9	3254	40	4	17	22
13	12	9	3255	40	4	1	22
14	12	9	3255	40	4	1	22
15	12	9	3256	40	4	16	22
16	12	9	3256	40	4	16	22
17	12	9	3257	40	4	13	22
18	12	9	3257	40	4	13	22
19	12	9	3258	40	4	5	22
20	12	9	3258	40	4	5	22
21	12	9	3259	40	4	0	22
22	12	9	3259	40	4	0	22
0	13	9	3260	20	2	5	20
1	13	9	3261	40	4	19	22
2	13	9	3261	40	4	19	22
3	13	9	3262	20	2	11	20
4	13	9	3263	40	4	9	22
5	13	9	3263	40	4	9	22
6	13	9	3264	20	2	20	20
7	13	9	3265	20	2	7	20
8	13	9	3266	20	2	12	20
9	13	9	3267	40	4	19	22
10	13	9	3267	40	4	19	22
11	13	9	3268	20	2	2	20
12	13	9	3269	40	4	21	22
13	13	9	3269	40	4	21	22
14	13	9	3270	40	4	22	22
15	13	9	3270	40	4	22	22
16	13	9	3271	20	2	3	20
17	13	9	3272	20	2	16	20
18	13	9	3273	20	2	14	20
19	13	9	3274	40	4	18	22
20	13	9	3274	40	4	18	22
21	13	9	3275	20	2	10	20
22	13	9	3276	20	2	19	20
0	14	9	3277	40	4	17	22
1	14	9	3277	40	4	17	22
2	14	9	3278	40	4	6	22
3	14	9	3278	40	4	6	22
4	14	9	3279	40	4	15	22
5	14	9	3279	40	4	15	22
6	14	9	3280	40	4	11	22
7	14	9	3280	40	4	11	22
8	14	9	3281	40	4	4	22
9	14	9	3281	40	4	4	22
10	14	9	3282	20	2	10	20
11	14	9	3283	20	2	19	20
12	14	9	3284	20	2	4	20
13	14	9	3285	40	4	11	22
14	14	9	3285	40	4	11	22
15	14	9	3286	40	4	19	22
16	14	9	3286	40	4	19	22
17	14	9	3287	20	2	1	20
18	14	9	3288	40	4	15	22
19	14	9	3288	40	4	15	22
20	14	9	3289	40	4	4	22
21	14	9	3289	40	4	4	22
22	14	9	3290	20	2	18	20
0	15	9	3291	20	2	16	20
1	15	9	3292	20	2	7	20
2	15	9	3293	40	4	17	22
3	15	9	3293	40	4	17	22
4	15	9	3294	40	4	2	22
5	15	9	3294	40	4	2	22
6	15	9	3295	20	2	16	20
7	15	9	3296	20	2	8	20
8	15	9	3297	40	4	9	22
9	15	9	3297	40	4	9	22
10	15	9	3298	20	2	7	20
11	15	9	3299	20	2	8	20
12	15	9	3300	40	4	13	22
13	15	9	3300	40	4	13	22
14	15	9	3301	20	2	4	20
15	15	9	3302	40	4	6	22
16	15	9	3302	40	4	6	22
17	15	9	3303	40	4	7	22
18	15	9	3303	40	4	7	22
19	15	9	3304	20	2	5	20
20	15	9	3305	40	4	21	22
21	15	9	3305	40	4	21	22
22	15	9	3307	20	2	1	20
0	16	9	3306	40	4	21	22
1	16	9	3306	40	4	21	22
2	16	9	3308	40	4	3	22
3	16	9	3308	40	4	3	22
4	16	9	3309	20	2	6	20
5	16	9	3310	20	2	1	20
6	16	9	3311	40	4	3	22
7	16	9	3311	40	4	3	22
8	16	9	3312	20	2	8	20
9	16	9	3313	20	2	9	20
10	16	9	3314	40	4	5	22
11	16	9	3314	40	4	5	22
12	16	9	3315	20	2	11	20
13	16	9	3316	40	4	22	22
14	16	9	3316	40	4	22	22
15	16	9	3317	20	2	18	20
16	16	9	3318	40	4	11	22
17	16	9	3318	40	4	11	22
18	16	9	3319	40	4	22	22
19	16	9	3319	40	4	22	22
20	16	9	3320	20	2	5	20
21	16	9	3321	40	4	4	22
22	16	9	3321	40	4	4	22
0	17	9	3322	20	2	3	20
1	17	9	3323	40	4	6	22
2	17	9	3323	40	4	6	22
3	17	9	3324	20	2	18	20
4	17	9	3325	20	2	19	20
5	17	9	3326	40	4	1	22
6	17	9	3326	40	4	1	22
7	17	9	3327	40	4	19	22
8	17	9	3327	40	4	19	22
9	17	9	3328	20	2	8	20
10	17	9	3329	20	2	2	20
11	17	9	3330	40	4	5	22
12	17	9	3330	40	4	5	22
13	17	9	3331	40	4	6	22
14	17	9	3331	40	4	6	22
15	17	9	3332	20	2	9	20
16	17	9	3333	40	4	11	22
17	17	9	3333	40	4	11	22
18	17	9	3334	20	2	8	20
19	17	9	3335	20	2	13	20
20	17	9	3336	40	4	14	22
21	17	9	3336	40	4	14	22
22	17	9	3338	20	2	6	20
0	18	9	3337	40	4	3	22
1	18	9	3337	40	4	3	22
2	18	9	3339	20	2	9	20
3	18	9	3340	20	2	16	20
4	18	9	3341	40	4	16	22
5	18	9	3341	40	4	16	22
6	18	9	3342	20	2	13	20
7	18	9	3343	40	4	16	22
8	18	9	3343	40	4	16	22
9	18	9	3344	20	2	3	20
10	18	9	3345	20	2	16	20
11	18	9	3346	20	2	7	20
12	18	9	3347	40	4	15	22
13	18	9	3347	40	4	15	22
14	18	9	3348	40	4	18	22
15	18	9	3348	40	4	18	22
16	18	9	3349	20	2	9	20
17	18	9	3350	40	4	4	22
18	18	9	3350	40	4	4	22
19	18	9	3351	20	2	6	20
20	18	9	3352	40	4	3	22
21	18	9	3352	40	4	3	22
22	18	9	3356	20	2	15	20
0	19	9	3353	40	4	6	22
1	19	9	3353	40	4	6	22
2	19	9	3354	40	4	16	22
3	19	9	3354	40	4	16	22
4	19	9	3355	40	4	18	22
5	19	9	3355	40	4	18	22
6	19	9	3357	20	2	10	20
7	19	9	3358	40	4	9	22
8	19	9	3358	40	4	9	22
9	19	9	3359	40	4	8	22
10	19	9	3359	40	4	8	22
11	19	9	3360	40	4	3	22
12	19	9	3360	40	4	3	22
13	19	9	3361	40	4	12	22
14	19	9	3361	40	4	12	22
15	19	9	3362	20	2	14	20
16	19	9	3363	40	4	21	22
17	19	9	3363	40	4	21	22
18	19	9	3364	40	4	20	22
19	19	9	3364	40	4	20	22
20	19	9	3365	40	4	9	22
21	19	9	3365	40	4	9	22
22	19	9	3367	20	2	20	20
0	20	9	3366	40	4	2	22
1	20	9	3366	40	4	2	22
2	20	9	3368	40	4	22	22
3	20	9	3368	40	4	22	22
4	20	9	3369	40	4	2	22
5	20	9	3369	40	4	2	22
6	20	9	3370	40	4	10	22
7	20	9	3370	40	4	10	22
8	20	9	3371	20	2	18	20
9	20	9	3372	20	2	8	20
10	20	9	3373	20	2	1	20
11	20	9	3374	40	4	15	22
12	20	9	3374	40	4	15	22
13	20	9	3375	40	4	2	22
14	20	9	3375	40	4	2	22
15	20	9	3376	40	4	21	22
16	20	9	3376	40	4	21	22
17	20	9	3377	40	4	15	22
18	20	9	3377	40	4	15	22
19	20	9	3378	20	2	17	20
20	20	9	3379	20	2	9	20
21	20	9	3380	20	2	1	20
22	20	9	3381	20	2	16	20
0	21	9	3382	20	2	7	20
1	21	9	3383	20	2	1	20
2	21	9	3384	40	4	16	22
3	21	9	3384	40	4	16	22
4	21	9	3385	40	4	20	22
5	21	9	3385	40	4	20	22
6	21	9	3386	20	2	2	20
7	21	9	3387	40	4	5	22
8	21	9	3387	40	4	5	22
9	21	9	3388	40	4	20	22
10	21	9	3388	40	4	20	22
11	21	9	3389	40	4	12	22
12	21	9	3389	40	4	12	22
13	21	9	3390	20	2	2	20
14	21	9	3391	40	4	2	22
15	21	9	3391	40	4	2	22
16	21	9	3392	20	2	13	20
17	21	9	3393	40	4	10	22
18	21	9	3393	40	4	10	22
19	21	9	3394	40	4	0	22
20	21	9	3394	40	4	0	22
21	21	9	3395	20	2	6	20
22	21	9	3397	20	2	0	20
0	0	10	3396	40	4	16	22
1	0	10	3396	40	4	16	22
2	0	10	3398	40	4	6	22
3	0	10	3398	40	4	6	22
4	0	10	3399	20	2	15	20
5	0	10	3400	20	2	4	20
6	0	10	3401	20	2	2	20
7	0	10	3402	20	2	18	20
8	0	10	3403	20	2	11	20
9	0	10	3404	20	2	5	20
10	0	10	3405	40	4	22	22
11	0	10	3405	40	4	22	22
12	0	10	3406	20	2	14	20
13	0	10	3407	40	4	11	22
14	0	10	3407	40	4	11	22
15	0	10	3408	20	2	0	20
16	0	10	3409	40	4	18	22
17	0	10	3409	40	4	18	22
18	0	10	3410	40	4	21	22
19	0	10	3410	40	4	21	22
20	0	10	3411	20	2	16	20
21	0	10	3412	40	4	14	22
22	0	10	3412	40	4	14	22
0	1	10	3413	40	4	18	22
1	1	10	3413	40	4	18	22
2	1	10	3414	20	2	3	20
3	1	10	3415	20	2	5	20
4	1	10	3416	40	4	10	22
5	1	10	3416	40	4	10	22
6	1	10	3417	40	4	5	22
7	1	10	3417	40	4	5	22
8	1	10	3418	40	4	14	22
9	1	10	3418	40	4	14	22
10	1	10	3419	40	4	14	22
11	1	10	3419	40	4	14	22
12	1	10	3420	40	4	17	22
13	1	10	3420	40	4	17	22
14	1	10	3421	40	4	15	22
15	1	10	3421	40	4	15	22
16	1	10	3422	20	2	19	20
17	1	10	3423	40	4	6	22
18	1	10	3423	40	4	6	22
19	1	10	3424	20	2	18	20
20	1	10	3425	40	4	19	22
21	1	10	3425	40	4	19	22
22	1	10	3426	20	2	14	20
0	2	10	3427	20	2	13	20
1	2	10	3428	40	4	4	22
2	2	10	3428	40	4	4	22
3	2	10	3429	40	4	5	22
4	2	10	3429	40	4	5	22
5	2	10	3430	40	4	5	22
6	2	10	3430	40	4	5	22
7	2	10	3431	20	2	1	20
8	2	10	3432	40	4	10	22
9	2	10	3432	40	4	10	22
10	2	10	3433	40	4	22	22
11	2	10	3433	40	4	22	22
12	2	10	3434	20	2	10	20
13	2	10	3435	40	4	19	22
14	2	10	3435	40	4	19	22
15	2	10	3436	20	2	9	20
16	2	10	3437	40	4	12	22
17	2	10	3437	40	4	12	22
18	2	10	3438	20	2	20	20
19	2	10	3439	20	2	8	20
20	2	10	3440	40	4	17	22
21	2	10	3440	40	4	17	22
22	2	10	3441	20	2	13	20
0	3	10	3442	20	2	0	20
1	3	10	3443	40	4	21	22
2	3	10	3443	40	4	21	22
3	3	10	3444	20	2	11	20
4	3	10	3445	20	2	10	20
5	3	10	3446	20	2	11	20
6	3	10	3447	40	4	12	22
7	3	10	3447	40	4	12	22
8	3	10	3448	20	2	5	20
9	3	10	3449	40	4	3	22
10	3	10	3449	40	4	3	22
11	3	10	3450	40	4	16	22
12	3	10	3450	40	4	16	22
13	3	10	3451	20	2	1	20
14	3	10	3452	20	2	7	20
15	3	10	3453	40	4	17	22
16	3	10	3453	40	4	17	22
17	3	10	3454	20	2	11	20
18	3	10	3455	40	4	6	22
19	3	10	3455	40	4	6	22
20	3	10	3456	20	2	9	20
21	3	10	3457	20	2	9	20
22	3	10	3462	20	2	19	20
0	4	10	3458	40	4	18	22
1	4	10	3458	40	4	18	22
2	4	10	3459	40	4	14	22
3	4	10	3459	40	4	14	22
4	4	10	3460	40	4	9	22
5	4	10	3460	40	4	9	22
6	4	10	3461	40	4	20	22
7	4	10	3461	40	4	20	22
8	4	10	3463	40	4	14	22
9	4	10	3463	40	4	14	22
10	4	10	3464	40	4	0	22
11	4	10	3464	40	4	0	22
12	4	10	3465	20	2	1	20
13	4	10	3466	20	2	13	20
14	4	10	3467	40	4	18	22
15	4	10	3467	40	4	18	22
16	4	10	3468	40	4	15	22
17	4	10	3468	40	4	15	22
18	4	10	3469	40	4	1	22
19	4	10	3469	40	4	1	22
20	4	10	3470	20	2	16	20
21	4	10	3471	20	2	17	20
22	4	10	3472	20	2	0	20
0	5	10	3473	40	4	19	22
1	5	10	3473	40	4	19	22
2	5	10	3474	40	4	18	22
3	5	10	3474	40	4	18	22
4	5	10	3475	40	4	5	22
5	5	10	3475	40	4	5	22
6	5	10	3476	40	4	12	22
7	5	10	3476	40	4	12	22
8	5	10	3477	20	2	8	20
9	5	10	3478	40	4	15	22
10	5	10	3478	40	4	15	22
11	5	10	3479	40	4	13	22
12	5	10	3479	40	4	13	22
13	5	10	3480	20	2	16	20
14	5	10	3481	40	4	20	22
15	5	10	3481	40	4	20	22
16	5	10	3482	40	4	18	22
17	5	10	3482	40	4	18	22
18	5	10	3483	20	2	2	20
19	5	10	3484	40	4	7	22
20	5	10	3484	40	4	7	22
21	5	10	3485	20	2	5	20
22	5	10	3487	20	2	5	20
0	6	10	3486	40	4	15	22
1	6	10	3486	40	4	15	22
2	6	10	3488	20	2	13	20
3	6	10	3489	20	2	0	20
4	6	10	3490	40	4	18	22
5	6	10	3490	40	4	18	22
6	6	10	3491	20	2	11	20
7	6	10	3492	20	2	7	20
8	6	10	3493	20	2	17	20
9	6	10	3494	40	4	19	22
10	6	10	3494	40	4	19	22
11	6	10	3495	20	2	4	20
12	6	10	3496	20	2	14	20
13	6	10	3497	20	2	10	20
14	6	10	3498	20	2	7	20
15	6	10	3499	20	2	15	20
16	6	10	3500	40	4	11	22
17	6	10	3500	40	4	11	22
18	6	10	3501	20	2	2	20
19	6	10	3502	40	4	19	22
20	6	10	3502	40	4	19	22
21	6	10	3503	40	4	1	22
22	6	10	3503	40	4	1	22
0	7	10	3504	40	4	5	22
1	7	10	3504	40	4	5	22
2	7	10	3505	20	2	20	20
3	7	10	3506	20	2	10	20
4	7	10	3507	20	2	7	20
5	7	10	3508	20	2	2	20
6	7	10	3509	40	4	19	22
7	7	10	3509	40	4	19	22
8	7	10	3510	20	2	12	20
9	7	10	3511	20	2	17	20
10	7	10	3512	20	2	3	20
11	7	10	3513	20	2	8	20
12	7	10	3514	20	2	8	20
13	7	10	3515	20	2	6	20
14	7	10	3516	20	2	4	20
15	7	10	3517	20	2	1	20
16	7	10	3518	20	2	0	20
17	7	10	3519	40	4	18	22
18	7	10	3519	40	4	18	22
19	7	10	3520	40	4	22	22
20	7	10	3520	40	4	22	22
21	7	10	3521	40	4	22	22
22	7	10	3521	40	4	22	22
0	8	10	3522	40	4	7	22
1	8	10	3522	40	4	7	22
2	8	10	3523	40	4	11	22
3	8	10	3523	40	4	11	22
4	8	10	3524	40	4	18	22
5	8	10	3524	40	4	18	22
6	8	10	3525	40	4	19	22
7	8	10	3525	40	4	19	22
8	8	10	3526	40	4	18	22
9	8	10	3526	40	4	18	22
10	8	10	3527	20	2	17	20
11	8	10	3528	20	2	5	20
12	8	10	3529	40	4	4	22
13	8	10	3529	40	4	4	22
14	8	10	3530	20	2	12	20
15	8	10	3531	40	4	21	22
16	8	10	3531	40	4	21	22
17	8	10	3532	20	2	13	20
18	8	10	3533	20	2	20	20
